model,family,scope,method,label,x,y
convnext_tiny_emotion,cnn,dev,smoothed,neutral,1.0000,1.0000
convnext_tiny_emotion,cnn,dev,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,dev,smoothed,positive,0.0250,0.0000
convnext_tiny_emotion,cnn,dev,smoothed,positive,0.2500,0.0000
convnext_tiny_emotion,cnn,dev,smoothed,positive,0.2500,0.1000
convnext_tiny_emotion,cnn,dev,smoothed,positive,0.4500,0.1000
convnext_tiny_emotion,cnn,dev,smoothed,positive,0.4500,0.6000
convnext_tiny_emotion,cnn,dev,smoothed,positive,0.6500,0.6000
convnext_tiny_emotion,cnn,dev,smoothed,positive,0.6500,0.8000
convnext_tiny_emotion,cnn,dev,smoothed,positive,1.0000,0.8000
convnext_tiny_emotion,cnn,dev,smoothed,positive,1.0000,1.0000
convnext_tiny_emotion,cnn,test,single_frame,negative,0.0000,0.0000
convnext_tiny_emotion,cnn,test,single_frame,negative,0.0238,0.0000
convnext_tiny_emotion,cnn,test,single_frame,negative,0.0238,0.1250
convnext_tiny_emotion,cnn,test,single_frame,negative,0.0714,0.1250
convnext_tiny_emotion,cnn,test,single_frame,negative,0.0714,0.5000
convnext_tiny_emotion,cnn,test,single_frame,negative,0.0952,0.5000
convnext_tiny_emotion,cnn,test,single_frame,negative,0.0952,0.6250
convnext_tiny_emotion,cnn,test,single_frame,negative,0.1905,0.6250
convnext_tiny_emotion,cnn,test,single_frame,negative,0.1905,0.7500
convnext_tiny_emotion,cnn,test,single_frame,negative,0.2619,0.7500
convnext_tiny_emotion,cnn,test,single_frame,negative,0.2619,0.8750
convnext_tiny_emotion,cnn,test,single_frame,negative,0.5952,0.8750
convnext_tiny_emotion,cnn,test,single_frame,negative,0.5952,1.0000
convnext_tiny_emotion,cnn,test,single_frame,negative,1.0000,1.0000
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.0000,0.0000
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.0000,0.0333
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.0000,0.4333
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.0500,0.4333
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.0500,0.5667
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.1000,0.5667
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.1000,0.6667
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.2000,0.6667
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.2000,0.7000
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.2500,0.7000
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.2500,0.7333
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.3000,0.7333
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.3000,0.7667
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.4500,0.7667
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.4500,0.8000
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.5000,0.8000
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.5000,0.8333
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.5500,0.8333
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.5500,0.8667
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.6000,0.8667
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.6000,0.9000
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.6500,0.9000
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.6500,0.9333
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.9500,0.9333
convnext_tiny_emotion,cnn,test,single_frame,neutral,0.9500,0.9667
convnext_tiny_emotion,cnn,test,single_frame,neutral,1.0000,0.9667
convnext_tiny_emotion,cnn,test,single_frame,neutral,1.0000,1.0000
convnext_tiny_emotion,cnn,test,single_frame,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,test,single_frame,positive,0.0263,0.0000
convnext_tiny_emotion,cnn,test,single_frame,positive,0.2368,0.0000
convnext_tiny_emotion,cnn,test,single_frame,positive,0.2368,0.0833
convnext_tiny_emotion,cnn,test,single_frame,positive,0.2895,0.0833
convnext_tiny_emotion,cnn,test,single_frame,positive,0.2895,0.2500
convnext_tiny_emotion,cnn,test,single_frame,positive,0.3684,0.2500
convnext_tiny_emotion,cnn,test,single_frame,positive,0.3684,0.3333
convnext_tiny_emotion,cnn,test,single_frame,positive,0.5789,0.3333
convnext_tiny_emotion,cnn,test,single_frame,positive,0.5789,0.5000
convnext_tiny_emotion,cnn,test,single_frame,positive,0.6316,0.5000
convnext_tiny_emotion,cnn,test,single_frame,positive,0.6316,0.5833
convnext_tiny_emotion,cnn,test,single_frame,positive,0.7105,0.5833
convnext_tiny_emotion,cnn,test,single_frame,positive,0.7105,0.6667
convnext_tiny_emotion,cnn,test,single_frame,positive,0.7632,0.6667
convnext_tiny_emotion,cnn,test,single_frame,positive,0.7632,0.7500
convnext_tiny_emotion,cnn,test,single_frame,positive,0.7895,0.7500
convnext_tiny_emotion,cnn,test,single_frame,positive,0.7895,1.0000
convnext_tiny_emotion,cnn,test,single_frame,positive,1.0000,1.0000
convnext_tiny_emotion,cnn,test,smoothed,negative,0.0000,0.0000
convnext_tiny_emotion,cnn,test,smoothed,negative,0.0238,0.0000
convnext_tiny_emotion,cnn,test,smoothed,negative,0.0238,0.2500
convnext_tiny_emotion,cnn,test,smoothed,negative,0.0714,0.2500
convnext_tiny_emotion,cnn,test,smoothed,negative,0.0714,0.6250
convnext_tiny_emotion,cnn,test,smoothed,negative,0.1429,0.6250
convnext_tiny_emotion,cnn,test,smoothed,negative,0.1429,0.7500
convnext_tiny_emotion,cnn,test,smoothed,negative,0.1905,0.7500
convnext_tiny_emotion,cnn,test,smoothed,negative,0.1905,0.8750
convnext_tiny_emotion,cnn,test,smoothed,negative,0.5238,0.8750
convnext_tiny_emotion,cnn,test,smoothed,negative,0.5238,1.0000
convnext_tiny_emotion,cnn,test,smoothed,negative,1.0000,1.0000
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.0000,0.0000
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.0000,0.0333
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.0000,0.5333
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.1500,0.5333
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.1500,0.5667
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.2000,0.5667
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.2000,0.6333
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.2500,0.6333
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.2500,0.6667
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.3000,0.6667
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.3000,0.7667
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.3500,0.7667
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.3500,0.8000
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.4000,0.8000
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.4000,0.8333
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.5000,0.8333
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.5000,0.8667
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.5500,0.8667
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.5500,0.9000
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.7500,0.9000
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.7500,0.9333
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.8000,0.9333
convnext_tiny_emotion,cnn,test,smoothed,neutral,0.8000,0.9667
convnext_tiny_emotion,cnn,test,smoothed,neutral,1.0000,0.9667
convnext_tiny_emotion,cnn,test,smoothed,neutral,1.0000,1.0000
convnext_tiny_emotion,cnn,test,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,test,smoothed,positive,0.0263,0.0000
convnext_tiny_emotion,cnn,test,smoothed,positive,0.1579,0.0000
convnext_tiny_emotion,cnn,test,smoothed,positive,0.1579,0.0833
convnext_tiny_emotion,cnn,test,smoothed,positive,0.2368,0.0833
convnext_tiny_emotion,cnn,test,smoothed,positive,0.2368,0.2500
convnext_tiny_emotion,cnn,test,smoothed,positive,0.4474,0.2500
convnext_tiny_emotion,cnn,test,smoothed,positive,0.4474,0.3333
convnext_tiny_emotion,cnn,test,smoothed,positive,0.4737,0.3333
convnext_tiny_emotion,cnn,test,smoothed,positive,0.4737,0.4167
convnext_tiny_emotion,cnn,test,smoothed,positive,0.6579,0.4167
convnext_tiny_emotion,cnn,test,smoothed,positive,0.6579,0.6667
convnext_tiny_emotion,cnn,test,smoothed,positive,0.7105,0.6667
convnext_tiny_emotion,cnn,test,smoothed,positive,0.7105,0.7500
convnext_tiny_emotion,cnn,test,smoothed,positive,0.7632,0.7500
convnext_tiny_emotion,cnn,test,smoothed,positive,0.7632,0.9167
convnext_tiny_emotion,cnn,test,smoothed,positive,0.8684,0.9167
convnext_tiny_emotion,cnn,test,smoothed,positive,0.8684,1.0000
convnext_tiny_emotion,cnn,test,smoothed,positive,1.0000,1.0000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,0.0000,0.0000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,0.0238,0.0000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,0.0238,0.2500
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,0.0476,0.2500
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,0.0476,0.3750
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,0.0714,0.3750
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,0.0714,0.6250
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,0.1429,0.6250
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,0.1429,0.7500
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,0.1667,0.7500
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,0.1667,0.8750
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,0.5476,0.8750
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,0.5476,1.0000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,negative,1.0000,1.0000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.0000,0.0000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.0000,0.0333
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.0000,0.5333
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.0500,0.5333
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.0500,0.5667
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.2000,0.5667
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.2000,0.6333
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.2500,0.6333
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.2500,0.6667
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.3000,0.6667
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.3000,0.8000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.4000,0.8000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.4000,0.8333
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.5000,0.8333
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.5000,0.8667
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.5500,0.8667
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.5500,0.9000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.6500,0.9000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,0.6500,0.9667
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,1.0000,0.9667
convnext_tiny_emotion,cnn,test,smoothed_calibrated,neutral,1.0000,1.0000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.0263,0.0000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.0789,0.0000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.0789,0.0833
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.1053,0.0833
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.1053,0.2500
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.1316,0.2500
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.1316,0.3333
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.2368,0.3333
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.2368,0.5000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.3421,0.5000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.3421,0.6667
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.4474,0.6667
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.4474,0.8333
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.5263,0.8333
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.5263,0.9167
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.6053,0.9167
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,0.6053,1.0000
convnext_tiny_emotion,cnn,test,smoothed_calibrated,positive,1.0000,1.0000
vit_face_expression,vit,all,single_frame,negative,0.0000,0.0000
vit_face_expression,vit,all,single_frame,negative,0.0000,0.0370
vit_face_expression,vit,all,single_frame,negative,0.0000,0.0741
vit_face_expression,vit,all,single_frame,negative,0.0137,0.0741
vit_face_expression,vit,all,single_frame,negative,0.0137,0.1481
vit_face_expression,vit,all,single_frame,negative,0.0411,0.1481
vit_face_expression,vit,all,single_frame,negative,0.0411,0.2593
vit_face_expression,vit,all,single_frame,negative,0.0548,0.2593
vit_face_expression,vit,all,single_frame,negative,0.0548,0.2963
vit_face_expression,vit,all,single_frame,negative,0.0685,0.2963
vit_face_expression,vit,all,single_frame,negative,0.0685,0.3333
vit_face_expression,vit,all,single_frame,negative,0.1918,0.3333
vit_face_expression,vit,all,single_frame,negative,0.1918,0.3704
vit_face_expression,vit,all,single_frame,negative,0.2055,0.3704
vit_face_expression,vit,all,single_frame,negative,0.2055,0.4074
vit_face_expression,vit,all,single_frame,negative,0.2466,0.4074
vit_face_expression,vit,all,single_frame,negative,0.2466,0.4444
vit_face_expression,vit,all,single_frame,negative,0.4795,0.4444
vit_face_expression,vit,all,single_frame,negative,0.4795,0.5185
vit_face_expression,vit,all,single_frame,negative,0.5068,0.5185
vit_face_expression,vit,all,single_frame,negative,0.5068,0.5556
vit_face_expression,vit,all,single_frame,negative,0.5205,0.5556
vit_face_expression,vit,all,single_frame,negative,0.5205,0.5926
vit_face_expression,vit,all,single_frame,negative,0.5616,0.5926
vit_face_expression,vit,all,single_frame,negative,0.5616,0.6296
vit_face_expression,vit,all,single_frame,negative,0.6027,0.6296
vit_face_expression,vit,all,single_frame,negative,0.6027,0.6667
vit_face_expression,vit,all,single_frame,negative,0.6164,0.6667
vit_face_expression,vit,all,single_frame,negative,0.6164,0.7037
vit_face_expression,vit,all,single_frame,negative,0.6438,0.7037
vit_face_expression,vit,all,single_frame,negative,0.6438,0.7778
vit_face_expression,vit,all,single_frame,negative,0.7260,0.7778
vit_face_expression,vit,all,single_frame,negative,0.7260,0.8519
vit_face_expression,vit,all,single_frame,negative,0.7534,0.8519
vit_face_expression,vit,all,single_frame,negative,0.7534,0.9259
vit_face_expression,vit,all,single_frame,negative,0.7808,0.9259
vit_face_expression,vit,all,single_frame,negative,0.7808,0.9630
vit_face_expression,vit,all,single_frame,negative,0.7945,0.9630
vit_face_expression,vit,all,single_frame,negative,0.7945,1.0000
vit_face_expression,vit,all,single_frame,negative,1.0000,1.0000
vit_face_expression,vit,all,single_frame,neutral,0.0000,0.0000
vit_face_expression,vit,all,single_frame,neutral,0.0000,0.0196
vit_face_expression,vit,all,single_frame,neutral,0.0000,0.0784
vit_face_expression,vit,all,single_frame,neutral,0.0204,0.0784
vit_face_expression,vit,all,single_frame,neutral,0.0204,0.1176
vit_face_expression,vit,all,single_frame,neutral,0.0408,0.1176
vit_face_expression,vit,all,single_frame,neutral,0.0408,0.1569
vit_face_expression,vit,all,single_frame,neutral,0.0612,0.1569
vit_face_expression,vit,all,single_frame,neutral,0.0612,0.1961
vit_face_expression,vit,all,single_frame,neutral,0.1224,0.1961
vit_face_expression,vit,all,single_frame,neutral,0.1224,0.3137
vit_face_expression,vit,all,single_frame,neutral,0.1429,0.3137
vit_face_expression,vit,all,single_frame,neutral,0.1429,0.3333
vit_face_expression,vit,all,single_frame,neutral,0.2041,0.3333
vit_face_expression,vit,all,single_frame,neutral,0.2041,0.3529
vit_face_expression,vit,all,single_frame,neutral,0.2449,0.3529
vit_face_expression,vit,all,single_frame,neutral,0.2449,0.3725
vit_face_expression,vit,all,single_frame,neutral,0.2653,0.3725
vit_face_expression,vit,all,single_frame,neutral,0.2653,0.3922
vit_face_expression,vit,all,single_frame,neutral,0.3061,0.3922
vit_face_expression,vit,all,single_frame,neutral,0.3061,0.4314
vit_face_expression,vit,all,single_frame,neutral,0.3265,0.4314
vit_face_expression,vit,all,single_frame,neutral,0.3265,0.4510
vit_face_expression,vit,all,single_frame,neutral,0.3469,0.4510
vit_face_expression,vit,all,single_frame,neutral,0.3469,0.4706
vit_face_expression,vit,all,single_frame,neutral,0.3673,0.4706
vit_face_expression,vit,all,single_frame,neutral,0.3673,0.4902
vit_face_expression,vit,all,single_frame,neutral,0.3878,0.4902
vit_face_expression,vit,all,single_frame,neutral,0.3878,0.5686
vit_face_expression,vit,all,single_frame,neutral,0.4082,0.5686
vit_face_expression,vit,all,single_frame,neutral,0.4082,0.6078
vit_face_expression,vit,all,single_frame,neutral,0.4286,0.6078
vit_face_expression,vit,all,single_frame,neutral,0.4286,0.7647
vit_face_expression,vit,all,single_frame,neutral,0.4490,0.7647
vit_face_expression,vit,all,single_frame,neutral,0.4490,0.9020
vit_face_expression,vit,all,single_frame,neutral,0.4898,0.9020
vit_face_expression,vit,all,single_frame,neutral,0.4898,0.9216
vit_face_expression,vit,all,single_frame,neutral,0.5714,0.9216
vit_face_expression,vit,all,single_frame,neutral,0.5714,0.9804
vit_face_expression,vit,all,single_frame,neutral,0.7347,0.9804
vit_face_expression,vit,all,single_frame,neutral,0.7347,1.0000
vit_face_expression,vit,all,single_frame,neutral,1.0000,1.0000
vit_face_expression,vit,all,single_frame,positive,0.0000,0.0000
vit_face_expression,vit,all,single_frame,positive,0.0000,0.0455
vit_face_expression,vit,all,single_frame,positive,0.0000,0.1818
vit_face_expression,vit,all,single_frame,positive,0.0128,0.1818
vit_face_expression,vit,all,single_frame,positive,0.0128,0.3182
vit_face_expression,vit,all,single_frame,positive,0.0385,0.3182
vit_face_expression,vit,all,single_frame,positive,0.0385,0.3636
vit_face_expression,vit,all,single_frame,positive,0.0769,0.3636
vit_face_expression,vit,all,single_frame,positive,0.0769,0.4091
vit_face_expression,vit,all,single_frame,positive,0.0897,0.4091
vit_face_expression,vit,all,single_frame,positive,0.0897,0.4545
vit_face_expression,vit,all,single_frame,positive,0.1282,0.4545
vit_face_expression,vit,all,single_frame,positive,0.1282,0.5000
vit_face_expression,vit,all,single_frame,positive,0.1538,0.5000
vit_face_expression,vit,all,single_frame,positive,0.1538,0.6364
vit_face_expression,vit,all,single_frame,positive,0.3077,0.6364
vit_face_expression,vit,all,single_frame,positive,0.3077,0.7273
vit_face_expression,vit,all,single_frame,positive,0.3333,0.7273
vit_face_expression,vit,all,single_frame,positive,0.3333,0.7727
vit_face_expression,vit,all,single_frame,positive,0.3846,0.7727
vit_face_expression,vit,all,single_frame,positive,0.3846,0.8182
vit_face_expression,vit,all,single_frame,positive,0.3974,0.8182
vit_face_expression,vit,all,single_frame,positive,0.3974,0.8636
vit_face_expression,vit,all,single_frame,positive,0.4359,0.8636
vit_face_expression,vit,all,single_frame,positive,0.4359,0.9091
vit_face_expression,vit,all,single_frame,positive,0.5000,0.9091
vit_face_expression,vit,all,single_frame,positive,0.5000,0.9545
vit_face_expression,vit,all,single_frame,positive,0.5385,0.9545
vit_face_expression,vit,all,single_frame,positive,0.5385,1.0000
vit_face_expression,vit,all,single_frame,positive,0.9103,1.0000
vit_face_expression,vit,all,single_frame,positive,0.9359,1.0000
vit_face_expression,vit,all,single_frame,positive,1.0000,1.0000
vit_face_expression,vit,all,smoothed,negative,0.0000,0.0000
vit_face_expression,vit,all,smoothed,negative,0.0000,0.0370
vit_face_expression,vit,all,smoothed,negative,0.0000,0.1111
vit_face_expression,vit,all,smoothed,negative,0.0274,0.1111
vit_face_expression,vit,all,smoothed,negative,0.0274,0.1481
vit_face_expression,vit,all,smoothed,negative,0.0411,0.1481
vit_face_expression,vit,all,smoothed,negative,0.0411,0.2222
vit_face_expression,vit,all,smoothed,negative,0.0548,0.2222
vit_face_expression,vit,all,smoothed,negative,0.0548,0.2593
vit_face_expression,vit,all,smoothed,negative,0.0685,0.2593
vit_face_expression,vit,all,smoothed,negative,0.0685,0.2963
vit_face_expression,vit,all,smoothed,negative,0.0822,0.2963
vit_face_expression,vit,all,smoothed,negative,0.0822,0.3333
vit_face_expression,vit,all,smoothed,negative,0.0959,0.3333
vit_face_expression,vit,all,smoothed,negative,0.0959,0.3704
vit_face_expression,vit,all,smoothed,negative,0.1370,0.3704
vit_face_expression,vit,all,smoothed,negative,0.1370,0.4815
vit_face_expression,vit,all,smoothed,negative,0.3699,0.4815
vit_face_expression,vit,all,smoothed,negative,0.3699,0.5185
vit_face_expression,vit,all,smoothed,negative,0.4110,0.5185
vit_face_expression,vit,all,smoothed,negative,0.4110,0.5556
vit_face_expression,vit,all,smoothed,negative,0.5068,0.5556
vit_face_expression,vit,all,smoothed,negative,0.5068,0.5926
vit_face_expression,vit,all,smoothed,negative,0.5890,0.5926
vit_face_expression,vit,all,smoothed,negative,0.5890,0.6667
vit_face_expression,vit,all,smoothed,negative,0.6438,0.6667
vit_face_expression,vit,all,smoothed,negative,0.6438,0.7037
vit_face_expression,vit,all,smoothed,negative,0.6849,0.7037
vit_face_expression,vit,all,smoothed,negative,0.6849,0.7407
vit_face_expression,vit,all,smoothed,negative,0.7534,0.7407
vit_face_expression,vit,all,smoothed,negative,0.7534,0.7778
vit_face_expression,vit,all,smoothed,negative,0.8219,0.7778
vit_face_expression,vit,all,smoothed,negative,0.8219,0.8519
vit_face_expression,vit,all,smoothed,negative,0.8356,0.8519
vit_face_expression,vit,all,smoothed,negative,0.8356,0.8889
vit_face_expression,vit,all,smoothed,negative,0.8493,0.8889
vit_face_expression,vit,all,smoothed,negative,0.8493,0.9259
vit_face_expression,vit,all,smoothed,negative,0.8630,0.9259
vit_face_expression,vit,all,smoothed,negative,0.8630,0.9630
vit_face_expression,vit,all,smoothed,negative,0.9452,0.9630
vit_face_expression,vit,all,smoothed,negative,0.9452,1.0000
vit_face_expression,vit,all,smoothed,negative,1.0000,1.0000
vit_face_expression,vit,all,smoothed,neutral,0.0000,0.0000
vit_face_expression,vit,all,smoothed,neutral,0.0000,0.0196
vit_face_expression,vit,all,smoothed,neutral,0.0000,0.0784
vit_face_expression,vit,all,smoothed,neutral,0.0204,0.0784
vit_face_expression,vit,all,smoothed,neutral,0.0204,0.0980
vit_face_expression,vit,all,smoothed,neutral,0.0408,0.0980
