model,family,scope,method,label,x,y
vit_face_expression,vit,all,smoothed,neutral,0.0408,0.1176
vit_face_expression,vit,all,smoothed,neutral,0.0816,0.1176
vit_face_expression,vit,all,smoothed,neutral,0.0816,0.1569
vit_face_expression,vit,all,smoothed,neutral,0.1020,0.1569
vit_face_expression,vit,all,smoothed,neutral,0.1020,0.1765
vit_face_expression,vit,all,smoothed,neutral,0.1224,0.1765
vit_face_expression,vit,all,smoothed,neutral,0.1224,0.2353
vit_face_expression,vit,all,smoothed,neutral,0.1429,0.2353
vit_face_expression,vit,all,smoothed,neutral,0.1429,0.2941
vit_face_expression,vit,all,smoothed,neutral,0.1633,0.2941
vit_face_expression,vit,all,smoothed,neutral,0.1633,0.3529
vit_face_expression,vit,all,smoothed,neutral,0.1837,0.3529
vit_face_expression,vit,all,smoothed,neutral,0.1837,0.5490
vit_face_expression,vit,all,smoothed,neutral,0.2041,0.5490
vit_face_expression,vit,all,smoothed,neutral,0.2041,0.5882
vit_face_expression,vit,all,smoothed,neutral,0.2245,0.5882
vit_face_expression,vit,all,smoothed,neutral,0.2245,0.6275
vit_face_expression,vit,all,smoothed,neutral,0.2449,0.6275
vit_face_expression,vit,all,smoothed,neutral,0.2449,0.6863
vit_face_expression,vit,all,smoothed,neutral,0.2653,0.6863
vit_face_expression,vit,all,smoothed,neutral,0.2653,0.7255
vit_face_expression,vit,all,smoothed,neutral,0.2857,0.7255
vit_face_expression,vit,all,smoothed,neutral,0.2857,0.7647
vit_face_expression,vit,all,smoothed,neutral,0.3265,0.7647
vit_face_expression,vit,all,smoothed,neutral,0.3265,0.7843
vit_face_expression,vit,all,smoothed,neutral,0.3469,0.7843
vit_face_expression,vit,all,smoothed,neutral,0.3469,0.8235
vit_face_expression,vit,all,smoothed,neutral,0.3673,0.8235
vit_face_expression,vit,all,smoothed,neutral,0.3673,0.8431
vit_face_expression,vit,all,smoothed,neutral,0.3878,0.8431
vit_face_expression,vit,all,smoothed,neutral,0.3878,0.8627
vit_face_expression,vit,all,smoothed,neutral,0.4082,0.8627
vit_face_expression,vit,all,smoothed,neutral,0.4082,0.8824
vit_face_expression,vit,all,smoothed,neutral,0.4490,0.8824
vit_face_expression,vit,all,smoothed,neutral,0.4490,0.9020
vit_face_expression,vit,all,smoothed,neutral,0.4694,0.9020
vit_face_expression,vit,all,smoothed,neutral,0.4694,0.9216
vit_face_expression,vit,all,smoothed,neutral,0.5306,0.9216
vit_face_expression,vit,all,smoothed,neutral,0.5306,0.9412
vit_face_expression,vit,all,smoothed,neutral,0.6122,0.9412
vit_face_expression,vit,all,smoothed,neutral,0.6122,0.9804
vit_face_expression,vit,all,smoothed,neutral,0.7959,0.9804
vit_face_expression,vit,all,smoothed,neutral,0.7959,1.0000
vit_face_expression,vit,all,smoothed,neutral,1.0000,1.0000
vit_face_expression,vit,all,smoothed,positive,0.0000,0.0000
vit_face_expression,vit,all,smoothed,positive,0.0000,0.0455
vit_face_expression,vit,all,smoothed,positive,0.0000,0.1818
vit_face_expression,vit,all,smoothed,positive,0.0128,0.1818
vit_face_expression,vit,all,smoothed,positive,0.0128,0.4091
vit_face_expression,vit,all,smoothed,positive,0.0385,0.4091
vit_face_expression,vit,all,smoothed,positive,0.0385,0.4545
vit_face_expression,vit,all,smoothed,positive,0.0513,0.4545
vit_face_expression,vit,all,smoothed,positive,0.0513,0.5455
vit_face_expression,vit,all,smoothed,positive,0.0641,0.5455
vit_face_expression,vit,all,smoothed,positive,0.0641,0.5909
vit_face_expression,vit,all,smoothed,positive,0.0897,0.5909
vit_face_expression,vit,all,smoothed,positive,0.0897,0.6364
vit_face_expression,vit,all,smoothed,positive,0.1026,0.6364
vit_face_expression,vit,all,smoothed,positive,0.1026,0.6818
vit_face_expression,vit,all,smoothed,positive,0.1667,0.6818
vit_face_expression,vit,all,smoothed,positive,0.1667,0.7273
vit_face_expression,vit,all,smoothed,positive,0.1923,0.7273
vit_face_expression,vit,all,smoothed,positive,0.1923,0.8182
vit_face_expression,vit,all,smoothed,positive,0.2051,0.8182
vit_face_expression,vit,all,smoothed,positive,0.2051,0.8636
vit_face_expression,vit,all,smoothed,positive,0.3718,0.8636
vit_face_expression,vit,all,smoothed,positive,0.3718,0.9091
vit_face_expression,vit,all,smoothed,positive,0.3974,0.9091
vit_face_expression,vit,all,smoothed,positive,0.3974,1.0000
vit_face_expression,vit,all,smoothed,positive,1.0000,1.0000
vit_face_expression,vit,dev,single_frame,negative,0.0000,0.0000
vit_face_expression,vit,dev,single_frame,negative,0.0000,0.0526
vit_face_expression,vit,dev,single_frame,negative,0.0000,0.1579
vit_face_expression,vit,dev,single_frame,negative,0.0323,0.1579
vit_face_expression,vit,dev,single_frame,negative,0.0323,0.3158
vit_face_expression,vit,dev,single_frame,negative,0.0645,0.3158
vit_face_expression,vit,dev,single_frame,negative,0.0645,0.3684
vit_face_expression,vit,dev,single_frame,negative,0.1290,0.3684
vit_face_expression,vit,dev,single_frame,negative,0.1290,0.4737
vit_face_expression,vit,dev,single_frame,negative,0.2258,0.4737
vit_face_expression,vit,dev,single_frame,negative,0.2258,0.5263
vit_face_expression,vit,dev,single_frame,negative,0.5161,0.5263
vit_face_expression,vit,dev,single_frame,negative,0.5161,0.5789
vit_face_expression,vit,dev,single_frame,negative,0.5484,0.5789
vit_face_expression,vit,dev,single_frame,negative,0.5484,0.6842
vit_face_expression,vit,dev,single_frame,negative,0.5806,0.6842
vit_face_expression,vit,dev,single_frame,negative,0.5806,0.7895
vit_face_expression,vit,dev,single_frame,negative,0.6129,0.7895
vit_face_expression,vit,dev,single_frame,negative,0.6129,0.8421
vit_face_expression,vit,dev,single_frame,negative,0.6774,0.8421
vit_face_expression,vit,dev,single_frame,negative,0.6774,0.8947
vit_face_expression,vit,dev,single_frame,negative,0.7097,0.8947
vit_face_expression,vit,dev,single_frame,negative,0.7097,1.0000
vit_face_expression,vit,dev,single_frame,negative,1.0000,1.0000
vit_face_expression,vit,dev,single_frame,neutral,0.0000,0.0000
vit_face_expression,vit,dev,single_frame,neutral,0.0000,0.0476
vit_face_expression,vit,dev,single_frame,neutral,0.0345,0.0476
vit_face_expression,vit,dev,single_frame,neutral,0.0345,0.1429
vit_face_expression,vit,dev,single_frame,neutral,0.1034,0.1429
vit_face_expression,vit,dev,single_frame,neutral,0.1034,0.1905
vit_face_expression,vit,dev,single_frame,neutral,0.1379,0.1905
vit_face_expression,vit,dev,single_frame,neutral,0.1379,0.2857
vit_face_expression,vit,dev,single_frame,neutral,0.2759,0.2857
vit_face_expression,vit,dev,single_frame,neutral,0.2759,0.3333
vit_face_expression,vit,dev,single_frame,neutral,0.3103,0.3333
vit_face_expression,vit,dev,single_frame,neutral,0.3103,0.4762
vit_face_expression,vit,dev,single_frame,neutral,0.3448,0.4762
vit_face_expression,vit,dev,single_frame,neutral,0.3448,0.5238
vit_face_expression,vit,dev,single_frame,neutral,0.3793,0.5238
vit_face_expression,vit,dev,single_frame,neutral,0.3793,0.6190
vit_face_expression,vit,dev,single_frame,neutral,0.4138,0.6190
vit_face_expression,vit,dev,single_frame,neutral,0.4138,0.9048
vit_face_expression,vit,dev,single_frame,neutral,0.5517,0.9048
vit_face_expression,vit,dev,single_frame,neutral,0.5517,1.0000
vit_face_expression,vit,dev,single_frame,neutral,1.0000,1.0000
vit_face_expression,vit,dev,single_frame,positive,0.0000,0.0000
vit_face_expression,vit,dev,single_frame,positive,0.0000,0.1000
vit_face_expression,vit,dev,single_frame,positive,0.0000,0.2000
vit_face_expression,vit,dev,single_frame,positive,0.0250,0.2000
vit_face_expression,vit,dev,single_frame,positive,0.0250,0.4000
vit_face_expression,vit,dev,single_frame,positive,0.1750,0.4000
vit_face_expression,vit,dev,single_frame,positive,0.1750,0.5000
vit_face_expression,vit,dev,single_frame,positive,0.2000,0.5000
vit_face_expression,vit,dev,single_frame,positive,0.2000,0.6000
vit_face_expression,vit,dev,single_frame,positive,0.3500,0.6000
vit_face_expression,vit,dev,single_frame,positive,0.3500,0.8000
vit_face_expression,vit,dev,single_frame,positive,0.4500,0.8000
vit_face_expression,vit,dev,single_frame,positive,0.4500,0.9000
vit_face_expression,vit,dev,single_frame,positive,0.5250,0.9000
vit_face_expression,vit,dev,single_frame,positive,0.5250,1.0000
vit_face_expression,vit,dev,single_frame,positive,0.8750,1.0000
vit_face_expression,vit,dev,single_frame,positive,0.9250,1.0000
vit_face_expression,vit,dev,single_frame,positive,1.0000,1.0000
vit_face_expression,vit,dev,smoothed,negative,0.0000,0.0000
vit_face_expression,vit,dev,smoothed,negative,0.0000,0.0526
vit_face_expression,vit,dev,smoothed,negative,0.0000,0.3684
vit_face_expression,vit,dev,smoothed,negative,0.0323,0.3684
vit_face_expression,vit,dev,smoothed,negative,0.0323,0.4737
vit_face_expression,vit,dev,smoothed,negative,0.0645,0.4737
vit_face_expression,vit,dev,smoothed,negative,0.0645,0.5789
vit_face_expression,vit,dev,smoothed,negative,0.2903,0.5789
vit_face_expression,vit,dev,smoothed,negative,0.2903,0.6316
vit_face_expression,vit,dev,smoothed,negative,0.4194,0.6316
vit_face_expression,vit,dev,smoothed,negative,0.4194,0.6842
vit_face_expression,vit,dev,smoothed,negative,0.5484,0.6842
vit_face_expression,vit,dev,smoothed,negative,0.5484,0.7368
vit_face_expression,vit,dev,smoothed,negative,0.6129,0.7368
vit_face_expression,vit,dev,smoothed,negative,0.6129,0.7895
vit_face_expression,vit,dev,smoothed,negative,0.7742,0.7895
vit_face_expression,vit,dev,smoothed,negative,0.7742,0.8947
vit_face_expression,vit,dev,smoothed,negative,0.8065,0.8947
vit_face_expression,vit,dev,smoothed,negative,0.8065,0.9474
vit_face_expression,vit,dev,smoothed,negative,0.9677,0.9474
vit_face_expression,vit,dev,smoothed,negative,0.9677,1.0000
vit_face_expression,vit,dev,smoothed,negative,1.0000,1.0000
vit_face_expression,vit,dev,smoothed,neutral,0.0000,0.0000
vit_face_expression,vit,dev,smoothed,neutral,0.0000,0.0476
vit_face_expression,vit,dev,smoothed,neutral,0.0345,0.0476
vit_face_expression,vit,dev,smoothed,neutral,0.0345,0.0952
vit_face_expression,vit,dev,smoothed,neutral,0.1034,0.0952
vit_face_expression,vit,dev,smoothed,neutral,0.1034,0.2857
vit_face_expression,vit,dev,smoothed,neutral,0.1379,0.2857
vit_face_expression,vit,dev,smoothed,neutral,0.1379,0.6190
vit_face_expression,vit,dev,smoothed,neutral,0.1724,0.6190
vit_face_expression,vit,dev,smoothed,neutral,0.1724,0.6667
vit_face_expression,vit,dev,smoothed,neutral,0.2414,0.6667
vit_face_expression,vit,dev,smoothed,neutral,0.2414,0.8095
vit_face_expression,vit,dev,smoothed,neutral,0.2759,0.8095
vit_face_expression,vit,dev,smoothed,neutral,0.2759,0.8571
vit_face_expression,vit,dev,smoothed,neutral,0.3448,0.8571
vit_face_expression,vit,dev,smoothed,neutral,0.3448,0.9524
vit_face_expression,vit,dev,smoothed,neutral,0.5862,0.9524
vit_face_expression,vit,dev,smoothed,neutral,0.5862,1.0000
vit_face_expression,vit,dev,smoothed,neutral,1.0000,1.0000
vit_face_expression,vit,dev,smoothed,positive,0.0000,0.0000
vit_face_expression,vit,dev,smoothed,positive,0.0000,0.1000
vit_face_expression,vit,dev,smoothed,positive,0.0250,0.1000
vit_face_expression,vit,dev,smoothed,positive,0.0250,0.4000
vit_face_expression,vit,dev,smoothed,positive,0.1000,0.4000
vit_face_expression,vit,dev,smoothed,positive,0.1000,0.6000
vit_face_expression,vit,dev,smoothed,positive,0.1250,0.6000
vit_face_expression,vit,dev,smoothed,positive,0.1250,0.7000
vit_face_expression,vit,dev,smoothed,positive,0.2750,0.7000
vit_face_expression,vit,dev,smoothed,positive,0.2750,0.8000
vit_face_expression,vit,dev,smoothed,positive,0.3750,0.8000
vit_face_expression,vit,dev,smoothed,positive,0.3750,1.0000
vit_face_expression,vit,dev,smoothed,positive,1.0000,1.0000
vit_face_expression,vit,test,single_frame,negative,0.0000,0.0000
vit_face_expression,vit,test,single_frame,negative,0.0238,0.0000
vit_face_expression,vit,test,single_frame,negative,0.0238,0.1250
vit_face_expression,vit,test,single_frame,negative,0.0476,0.1250
vit_face_expression,vit,test,single_frame,negative,0.0476,0.2500
vit_face_expression,vit,test,single_frame,negative,0.5000,0.2500
vit_face_expression,vit,test,single_frame,negative,0.5000,0.5000
vit_face_expression,vit,test,single_frame,negative,0.6190,0.5000
vit_face_expression,vit,test,single_frame,negative,0.6190,0.6250
vit_face_expression,vit,test,single_frame,negative,0.6429,0.6250
vit_face_expression,vit,test,single_frame,negative,0.6429,0.7500
vit_face_expression,vit,test,single_frame,negative,0.8095,0.7500
vit_face_expression,vit,test,single_frame,negative,0.8095,1.0000
vit_face_expression,vit,test,single_frame,negative,1.0000,1.0000
vit_face_expression,vit,test,single_frame,neutral,0.0000,0.0000
vit_face_expression,vit,test,single_frame,neutral,0.0000,0.0333
vit_face_expression,vit,test,single_frame,neutral,0.0000,0.2000
vit_face_expression,vit,test,single_frame,neutral,0.1000,0.2000
vit_face_expression,vit,test,single_frame,neutral,0.1000,0.3333
vit_face_expression,vit,test,single_frame,neutral,0.1500,0.3333
vit_face_expression,vit,test,single_frame,neutral,0.1500,0.3667
vit_face_expression,vit,test,single_frame,neutral,0.2000,0.3667
vit_face_expression,vit,test,single_frame,neutral,0.2000,0.4000
vit_face_expression,vit,test,single_frame,neutral,0.3500,0.4000
vit_face_expression,vit,test,single_frame,neutral,0.3500,0.4667
vit_face_expression,vit,test,single_frame,neutral,0.4000,0.4667
vit_face_expression,vit,test,single_frame,neutral,0.4000,0.5000
vit_face_expression,vit,test,single_frame,neutral,0.4500,0.5000
vit_face_expression,vit,test,single_frame,neutral,0.4500,0.7000
vit_face_expression,vit,test,single_frame,neutral,0.5000,0.7000
vit_face_expression,vit,test,single_frame,neutral,0.5000,0.9000
vit_face_expression,vit,test,single_frame,neutral,0.6000,0.9000
vit_face_expression,vit,test,single_frame,neutral,0.6000,0.9667
vit_face_expression,vit,test,single_frame,neutral,0.8000,0.9667
vit_face_expression,vit,test,single_frame,neutral,0.8000,1.0000
vit_face_expression,vit,test,single_frame,neutral,1.0000,1.0000
vit_face_expression,vit,test,single_frame,positive,0.0000,0.0000
vit_face_expression,vit,test,single_frame,positive,0.0000,0.0833
vit_face_expression,vit,test,single_frame,positive,0.0000,0.3333
vit_face_expression,vit,test,single_frame,positive,0.0263,0.3333
vit_face_expression,vit,test,single_frame,positive,0.0263,0.5000
vit_face_expression,vit,test,single_frame,positive,0.1053,0.5000
vit_face_expression,vit,test,single_frame,positive,0.1053,0.6667
vit_face_expression,vit,test,single_frame,positive,0.2632,0.6667
vit_face_expression,vit,test,single_frame,positive,0.2632,0.7500
vit_face_expression,vit,test,single_frame,positive,0.3158,0.7500
vit_face_expression,vit,test,single_frame,positive,0.3158,0.8333
vit_face_expression,vit,test,single_frame,positive,0.4474,0.8333
vit_face_expression,vit,test,single_frame,positive,0.4474,0.9167
vit_face_expression,vit,test,single_frame,positive,0.5000,0.9167
vit_face_expression,vit,test,single_frame,positive,0.5000,1.0000
vit_face_expression,vit,test,single_frame,positive,1.0000,1.0000
vit_face_expression,vit,test,smoothed,negative,0.0000,0.0000
vit_face_expression,vit,test,smoothed,negative,0.0238,0.0000
vit_face_expression,vit,test,smoothed,negative,0.0714,0.0000
vit_face_expression,vit,test,smoothed,negative,0.0714,0.1250
vit_face_expression,vit,test,smoothed,negative,0.1905,0.1250
vit_face_expression,vit,test,smoothed,negative,0.1905,0.2500
vit_face_expression,vit,test,smoothed,negative,0.4524,0.2500
vit_face_expression,vit,test,smoothed,negative,0.4524,0.3750
vit_face_expression,vit,test,smoothed,negative,0.6190,0.3750
vit_face_expression,vit,test,smoothed,negative,0.6190,0.5000
vit_face_expression,vit,test,smoothed,negative,0.6905,0.5000
vit_face_expression,vit,test,smoothed,negative,0.6905,0.6250
vit_face_expression,vit,test,smoothed,negative,0.7857,0.6250
vit_face_expression,vit,test,smoothed,negative,0.7857,0.7500
vit_face_expression,vit,test,smoothed,negative,0.8571,0.7500
vit_face_expression,vit,test,smoothed,negative,0.8571,0.8750
vit_face_expression,vit,test,smoothed,negative,0.8810,0.8750
vit_face_expression,vit,test,smoothed,negative,0.8810,1.0000
vit_face_expression,vit,test,smoothed,negative,1.0000,1.0000
vit_face_expression,vit,test,smoothed,neutral,0.0000,0.0000
vit_face_expression,vit,test,smoothed,neutral,0.0000,0.0333
vit_face_expression,vit,test,smoothed,neutral,0.0000,0.1000
vit_face_expression,vit,test,smoothed,neutral,0.0500,0.1000
vit_face_expression,vit,test,smoothed,neutral,0.0500,0.1667
vit_face_expression,vit,test,smoothed,neutral,0.1500,0.1667
vit_face_expression,vit,test,smoothed,neutral,0.1500,0.2667
vit_face_expression,vit,test,smoothed,neutral,0.2000,0.2667
vit_face_expression,vit,test,smoothed,neutral,0.2000,0.3333
vit_face_expression,vit,test,smoothed,neutral,0.2500,0.3333
vit_face_expression,vit,test,smoothed,neutral,0.2500,0.6667
vit_face_expression,vit,test,smoothed,neutral,0.3000,0.6667
vit_face_expression,vit,test,smoothed,neutral,0.3000,0.7000
vit_face_expression,vit,test,smoothed,neutral,0.3500,0.7000
vit_face_expression,vit,test,smoothed,neutral,0.3500,0.7667
vit_face_expression,vit,test,smoothed,neutral,0.4000,0.7667
vit_face_expression,vit,test,smoothed,neutral,0.4000,0.8000
vit_face_expression,vit,test,smoothed,neutral,0.4500,0.8000
vit_face_expression,vit,test,smoothed,neutral,0.4500,0.8333
vit_face_expression,vit,test,smoothed,neutral,0.5000,0.8333
vit_face_expression,vit,test,smoothed,neutral,0.5000,0.8667
vit_face_expression,vit,test,smoothed,neutral,0.6000,0.8667
vit_face_expression,vit,test,smoothed,neutral,0.6000,0.9333
vit_face_expression,vit,test,smoothed,neutral,0.6500,0.9333
vit_face_expression,vit,test,smoothed,neutral,0.6500,0.9667
vit_face_expression,vit,test,smoothed,neutral,0.8000,0.9667
vit_face_expression,vit,test,smoothed,neutral,0.8000,1.0000
vit_face_expression,vit,test,smoothed,neutral,1.0000,1.0000
vit_face_expression,vit,test,smoothed,positive,0.0000,0.0000
vit_face_expression,vit,test,smoothed,positive,0.0000,0.0833
vit_face_expression,vit,test,smoothed,positive,0.0000,0.5000
vit_face_expression,vit,test,smoothed,positive,0.0263,0.5000
vit_face_expression,vit,test,smoothed,positive,0.0263,0.6667
vit_face_expression,vit,test,smoothed,positive,0.1053,0.6667
vit_face_expression,vit,test,smoothed,positive,0.1053,0.9167
vit_face_expression,vit,test,smoothed,positive,0.4211,0.9167
vit_face_expression,vit,test,smoothed,positive,0.4211,1.0000
vit_face_expression,vit,test,smoothed,positive,1.0000,1.0000
vit_face_expression,vit,test,smoothed_calibrated,negative,0.0000,0.0000
vit_face_expression,vit,test,smoothed_calibrated,negative,0.0238,0.0000
vit_face_expression,vit,test,smoothed_calibrated,negative,0.1190,0.0000
vit_face_expression,vit,test,smoothed_calibrated,negative,0.1190,0.1250
vit_face_expression,vit,test,smoothed_calibrated,negative,0.3095,0.1250
vit_face_expression,vit,test,smoothed_calibrated,negative,0.3095,0.2500
vit_face_expression,vit,test,smoothed_calibrated,negative,0.3571,0.2500
vit_face_expression,vit,test,smoothed_calibrated,negative,0.3571,0.3750
vit_face_expression,vit,test,smoothed_calibrated,negative,0.5714,0.3750
vit_face_expression,vit,test,smoothed_calibrated,negative,0.5714,0.5000
vit_face_expression,vit,test,smoothed_calibrated,negative,0.7381,0.5000
vit_face_expression,vit,test,smoothed_calibrated,negative,0.7381,0.6250
vit_face_expression,vit,test,smoothed_calibrated,negative,0.8571,0.6250
vit_face_expression,vit,test,smoothed_calibrated,negative,0.8571,0.7500
vit_face_expression,vit,test,smoothed_calibrated,negative,0.8810,0.7500
vit_face_expression,vit,test,smoothed_calibrated,negative,0.8810,0.8750
vit_face_expression,vit,test,smoothed_calibrated,negative,0.9286,0.8750
vit_face_expression,vit,test,smoothed_calibrated,negative,0.9286,1.0000
vit_face_expression,vit,test,smoothed_calibrated,negative,1.0000,1.0000
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.0000,0.0000
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.0000,0.0333
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.0000,0.1000
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.0500,0.1000
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.0500,0.1667
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.1500,0.1667
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.1500,0.2667
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.2000,0.2667
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.2000,0.3333
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.2500,0.3333
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.2500,0.6000
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.3000,0.6000
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.3000,0.7333
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.4000,0.7333
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.4000,0.7667
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.4500,0.7667
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.4500,0.8333
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.5000,0.8333
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.5000,0.8667
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.6000,0.8667
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.6000,0.9333
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.6500,0.9333
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.6500,0.9667
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.8000,0.9667
vit_face_expression,vit,test,smoothed_calibrated,neutral,0.8000,1.0000
vit_face_expression,vit,test,smoothed_calibrated,neutral,1.0000,1.0000
vit_face_expression,vit,test,smoothed_calibrated,positive,0.0000,0.0000
vit_face_expression,vit,test,smoothed_calibrated,positive,0.0000,0.0833
vit_face_expression,vit,test,smoothed_calibrated,positive,0.0000,0.5000
vit_face_expression,vit,test,smoothed_calibrated,positive,0.0263,0.5000
vit_face_expression,vit,test,smoothed_calibrated,positive,0.0263,0.6667
vit_face_expression,vit,test,smoothed_calibrated,positive,0.0526,0.6667
vit_face_expression,vit,test,smoothed_calibrated,positive,0.0526,0.7500
vit_face_expression,vit,test,smoothed_calibrated,positive,0.0789,0.7500
vit_face_expression,vit,test,smoothed_calibrated,positive,0.0789,0.9167
vit_face_expression,vit,test,smoothed_calibrated,positive,0.5526,0.9167
vit_face_expression,vit,test,smoothed_calibrated,positive,0.5526,1.0000
vit_face_expression,vit,test,smoothed_calibrated,positive,1.0000,1.0000
